distribution_type,distribution_downloadURL,distribution_mediaType,distribution_describedBy,distribution_describedByType,title,description,modified,accessLevel,identifier,landingPage
dcat:Distribution,https://data.cityofchicago.org/api/views/gkdw-2tgv/rows.xml?accessType=DOWNLOAD,application/xml,https://data.cityofchicago.org/api/views/gkdw-2tgv/columns.svc,application/xml,COVID-19 Daily Testing - By Test,"NOTE: Starting 10/29/2020, this dataset contains demographic breakdowns of tests. It also removes the ""Percent Positive Tests"" column. This value can be calculated from other columns present. -- This is the place to look for important information about how to use this dataset, so please expand this box and read on!

This is the source data for some of the metrics available at https://www.chicago.gov/city/en/sites/covid-19/home/latest-data.html.

For all datasets related to COVID-19, see https://data.cityofchicago.org/browse?limitTo=datasets&sortBy=alpha&tags=covid-19.

This dataset contains counts of unique tests and results for COVID-19. This dataset differs from https://data.cityofchicago.org/d/t4hh-4ku9 in that each person is in that dataset only once, even if tested multiple times. In this dataset, each test is counted, even if multiple tests are performed on the same person, although a person should not appear in this dataset more than once on the same day unless he/she had both a positive and not-positive test.

The positivity rate displayed in this dataset uses the method most commonly used by other jurisdictions in the United States.

Only Chicago residents are included based on the home address as provided by the medical provider.

Only polymerase chain reaction (PCR)-based tests received through electronic lab reporting are included. Individuals may be tested multiple times. Tests are counted on the day the specimen was collected. A small number of tests collected prior to 3/1/2020 are not included in the table.

Positive lab results are confirmed for COVID-19. Not-positive lab results include negative results, invalid results, and tests not performed due to improper collection.

All data are provisional and subject to change. Information is updated as additional details are received.

Data Source: Illinois Department of Public Health Electronic Lab Reports",2020-11-17,public,https://data.cityofchicago.org/api/views/gkdw-2tgv,https://data.cityofchicago.org/d/gkdw-2tgv
dcat:Distribution,https://data.cityofchicago.org/api/views/naz8-j4nc/rows.csv?accessType=DOWNLOAD,text/csv,nan,nan,"COVID-19 Daily Cases, Deaths, and Hospitalizations","NOTE, 8/14/2020: This dataset has been modified to include hospitalization columns, in addition to the previously existing case and death columns.

This is the place to look for important information about how to use this dataset, so please expand this box and read on!

This is the source data for some of the metrics available at https://www.chicago.gov/city/en/sites/covid-19/home/latest-data.html.

For all datasets related to COVID-19, see https://data.cityofchicago.org/browse?limitTo=datasets&sortBy=alpha&tags=covid-19.

Only Chicago residents are included based on the home ZIP Code, as provided by the medical provider, or the address, as provided by the Cook County Medical Examiner.

Confirmed cases are counted on the date the test specimen was collected. Deaths are those occurring among confirmed cases based on the day of death. Hospitalizations are based on the date of first hospitalization. Only one hospitalization is counted for each case. Demographic data are based on what is reported by medical providers and is not verified by CDPH.

Because of the nature of data reporting to CDPH, hospitalizations will be blank for recent dates They will fill in on later updates when the data are received, although, as for cases and deaths, may continue to be updated as further data are received. 

All data are provisional and subject to change. Information is updated as additional details are received and it is, in fact, very common for recent dates to be incomplete and to be updated as time goes on. At any given time, this dataset reflects data currently known to CDPH.

Numbers in this dataset may differ from other public sources due to definitions of COVID-19-related cases and deaths, sources used, how cases and deaths are associated to a specific date, and similar factors.

Data Source: Illinois National Electronic Disease Surveillance System, Cook County Medical Examiner’s Office",2020-11-17,public,https://data.cityofchicago.org/api/views/naz8-j4nc,https://data.cityofchicago.org/d/naz8-j4nc
dcat:Distribution,https://data.cityofchicago.org/api/views/naz8-j4nc/rows.rdf?accessType=DOWNLOAD,application/rdf+xml,https://data.cityofchicago.org/api/views/naz8-j4nc/columns.rdf,application/rdf+xml,"COVID-19 Daily Cases, Deaths, and Hospitalizations","NOTE, 8/14/2020: This dataset has been modified to include hospitalization columns, in addition to the previously existing case and death columns.

This is the place to look for important information about how to use this dataset, so please expand this box and read on!

This is the source data for some of the metrics available at https://www.chicago.gov/city/en/sites/covid-19/home/latest-data.html.

For all datasets related to COVID-19, see https://data.cityofchicago.org/browse?limitTo=datasets&sortBy=alpha&tags=covid-19.

Only Chicago residents are included based on the home ZIP Code, as provided by the medical provider, or the address, as provided by the Cook County Medical Examiner.

Confirmed cases are counted on the date the test specimen was collected. Deaths are those occurring among confirmed cases based on the day of death. Hospitalizations are based on the date of first hospitalization. Only one hospitalization is counted for each case. Demographic data are based on what is reported by medical providers and is not verified by CDPH.

Because of the nature of data reporting to CDPH, hospitalizations will be blank for recent dates They will fill in on later updates when the data are received, although, as for cases and deaths, may continue to be updated as further data are received. 

All data are provisional and subject to change. Information is updated as additional details are received and it is, in fact, very common for recent dates to be incomplete and to be updated as time goes on. At any given time, this dataset reflects data currently known to CDPH.

Numbers in this dataset may differ from other public sources due to definitions of COVID-19-related cases and deaths, sources used, how cases and deaths are associated to a specific date, and similar factors.

Data Source: Illinois National Electronic Disease Surveillance System, Cook County Medical Examiner’s Office",2020-11-17,public,https://data.cityofchicago.org/api/views/naz8-j4nc,https://data.cityofchicago.org/d/naz8-j4nc
dcat:Distribution,https://data.cityofchicago.org/api/views/naz8-j4nc/rows.json?accessType=DOWNLOAD,application/json,https://data.cityofchicago.org/api/views/naz8-j4nc/columns.json,application/json,"COVID-19 Daily Cases, Deaths, and Hospitalizations","NOTE, 8/14/2020: This dataset has been modified to include hospitalization columns, in addition to the previously existing case and death columns.

This is the place to look for important information about how to use this dataset, so please expand this box and read on!

This is the source data for some of the metrics available at https://www.chicago.gov/city/en/sites/covid-19/home/latest-data.html.

For all datasets related to COVID-19, see https://data.cityofchicago.org/browse?limitTo=datasets&sortBy=alpha&tags=covid-19.

Only Chicago residents are included based on the home ZIP Code, as provided by the medical provider, or the address, as provided by the Cook County Medical Examiner.

Confirmed cases are counted on the date the test specimen was collected. Deaths are those occurring among confirmed cases based on the day of death. Hospitalizations are based on the date of first hospitalization. Only one hospitalization is counted for each case. Demographic data are based on what is reported by medical providers and is not verified by CDPH.

Because of the nature of data reporting to CDPH, hospitalizations will be blank for recent dates They will fill in on later updates when the data are received, although, as for cases and deaths, may continue to be updated as further data are received. 

All data are provisional and subject to change. Information is updated as additional details are received and it is, in fact, very common for recent dates to be incomplete and to be updated as time goes on. At any given time, this dataset reflects data currently known to CDPH.

Numbers in this dataset may differ from other public sources due to definitions of COVID-19-related cases and deaths, sources used, how cases and deaths are associated to a specific date, and similar factors.

Data Source: Illinois National Electronic Disease Surveillance System, Cook County Medical Examiner’s Office",2020-11-17,public,https://data.cityofchicago.org/api/views/naz8-j4nc,https://data.cityofchicago.org/d/naz8-j4nc
dcat:Distribution,https://data.cityofchicago.org/api/views/naz8-j4nc/rows.xml?accessType=DOWNLOAD,application/xml,https://data.cityofchicago.org/api/views/naz8-j4nc/columns.svc,application/xml,"COVID-19 Daily Cases, Deaths, and Hospitalizations","NOTE, 8/14/2020: This dataset has been modified to include hospitalization columns, in addition to the previously existing case and death columns.

This is the place to look for important information about how to use this dataset, so please expand this box and read on!

This is the source data for some of the metrics available at https://www.chicago.gov/city/en/sites/covid-19/home/latest-data.html.

For all datasets related to COVID-19, see https://data.cityofchicago.org/browse?limitTo=datasets&sortBy=alpha&tags=covid-19.

Only Chicago residents are included based on the home ZIP Code, as provided by the medical provider, or the address, as provided by the Cook County Medical Examiner.

Confirmed cases are counted on the date the test specimen was collected. Deaths are those occurring among confirmed cases based on the day of death. Hospitalizations are based on the date of first hospitalization. Only one hospitalization is counted for each case. Demographic data are based on what is reported by medical providers and is not verified by CDPH.

Because of the nature of data reporting to CDPH, hospitalizations will be blank for recent dates They will fill in on later updates when the data are received, although, as for cases and deaths, may continue to be updated as further data are received. 

All data are provisional and subject to change. Information is updated as additional details are received and it is, in fact, very common for recent dates to be incomplete and to be updated as time goes on. At any given time, this dataset reflects data currently known to CDPH.

Numbers in this dataset may differ from other public sources due to definitions of COVID-19-related cases and deaths, sources used, how cases and deaths are associated to a specific date, and similar factors.

Data Source: Illinois National Electronic Disease Surveillance System, Cook County Medical Examiner’s Office",2020-11-17,public,https://data.cityofchicago.org/api/views/naz8-j4nc,https://data.cityofchicago.org/d/naz8-j4nc
dcat:Distribution,https://data.cityofchicago.org/api/views/pb9h-bnh4/rows.csv?accessType=DOWNLOAD,text/csv,nan,nan,Libraries - 2020 Visitors by Location,"The Chicago Public Library consists of the Harold Washington Library Center, Sulzer, Legler and Woodson regional libraries and over 70 neighborhood branches. Chicago Public Library consists of the Harold Washington Library Center, Sulzer and Woodson regional libraries and over 70 neighborhood branches. Many locations experience sporadic closures to perform facilities upgrade or emergency closures due to heating or air conditioning issues, or area power outages. Independence, Little Italy (formerly Roosevelt) and Northtown reopened in early 2019 in new locations. The library also opened its 81st location, West Loop, in January. Douglass and Jefferson Park were closed for extensive renovations for most of the year. Legler, South Shore and Merlo were also closed for extensive renovations and will remain closed until 2020. In response to the evolving COVID-19 pandemic, the Chicago Public Library closed facilities to the public March 21, 2020 – June 7, 2020.


* Count does not reflect the total building visitor count due to location of traffic counter. Community room and program traffic are not included in totals.",2020-10-26,public,https://data.cityofchicago.org/api/views/pb9h-bnh4,https://data.cityofchicago.org/d/pb9h-bnh4
dcat:Distribution,https://data.cityofchicago.org/api/views/pb9h-bnh4/rows.rdf?accessType=DOWNLOAD,application/rdf+xml,https://data.cityofchicago.org/api/views/pb9h-bnh4/columns.rdf,application/rdf+xml,Libraries - 2020 Visitors by Location,"The Chicago Public Library consists of the Harold Washington Library Center, Sulzer, Legler and Woodson regional libraries and over 70 neighborhood branches. Chicago Public Library consists of the Harold Washington Library Center, Sulzer and Woodson regional libraries and over 70 neighborhood branches. Many locations experience sporadic closures to perform facilities upgrade or emergency closures due to heating or air conditioning issues, or area power outages. Independence, Little Italy (formerly Roosevelt) and Northtown reopened in early 2019 in new locations. The library also opened its 81st location, West Loop, in January. Douglass and Jefferson Park were closed for extensive renovations for most of the year. Legler, South Shore and Merlo were also closed for extensive renovations and will remain closed until 2020. In response to the evolving COVID-19 pandemic, the Chicago Public Library closed facilities to the public March 21, 2020 – June 7, 2020.


* Count does not reflect the total building visitor count due to location of traffic counter. Community room and program traffic are not included in totals.",2020-10-26,public,https://data.cityofchicago.org/api/views/pb9h-bnh4,https://data.cityofchicago.org/d/pb9h-bnh4
dcat:Distribution,https://data.cityofchicago.org/api/views/pb9h-bnh4/rows.json?accessType=DOWNLOAD,application/json,https://data.cityofchicago.org/api/views/pb9h-bnh4/columns.json,application/json,Libraries - 2020 Visitors by Location,"The Chicago Public Library consists of the Harold Washington Library Center, Sulzer, Legler and Woodson regional libraries and over 70 neighborhood branches. Chicago Public Library consists of the Harold Washington Library Center, Sulzer and Woodson regional libraries and over 70 neighborhood branches. Many locations experience sporadic closures to perform facilities upgrade or emergency closures due to heating or air conditioning issues, or area power outages. Independence, Little Italy (formerly Roosevelt) and Northtown reopened in early 2019 in new locations. The library also opened its 81st location, West Loop, in January. Douglass and Jefferson Park were closed for extensive renovations for most of the year. Legler, South Shore and Merlo were also closed for extensive renovations and will remain closed until 2020. In response to the evolving COVID-19 pandemic, the Chicago Public Library closed facilities to the public March 21, 2020 – June 7, 2020.


* Count does not reflect the total building visitor count due to location of traffic counter. Community room and program traffic are not included in totals.",2020-10-26,public,https://data.cityofchicago.org/api/views/pb9h-bnh4,https://data.cityofchicago.org/d/pb9h-bnh4
dcat:Distribution,https://data.cityofchicago.org/api/views/pb9h-bnh4/rows.xml?accessType=DOWNLOAD,application/xml,https://data.cityofchicago.org/api/views/pb9h-bnh4/columns.svc,application/xml,Libraries - 2020 Visitors by Location,"The Chicago Public Library consists of the Harold Washington Library Center, Sulzer, Legler and Woodson regional libraries and over 70 neighborhood branches. Chicago Public Library consists of the Harold Washington Library Center, Sulzer and Woodson regional libraries and over 70 neighborhood branches. Many locations experience sporadic closures to perform facilities upgrade or emergency closures due to heating or air conditioning issues, or area power outages. Independence, Little Italy (formerly Roosevelt) and Northtown reopened in early 2019 in new locations. The library also opened its 81st location, West Loop, in January. Douglass and Jefferson Park were closed for extensive renovations for most of the year. Legler, South Shore and Merlo were also closed for extensive renovations and will remain closed until 2020. In response to the evolving COVID-19 pandemic, the Chicago Public Library closed facilities to the public March 21, 2020 – June 7, 2020.


* Count does not reflect the total building visitor count due to location of traffic counter. Community room and program traffic are not included in totals.",2020-10-26,public,https://data.cityofchicago.org/api/views/pb9h-bnh4,https://data.cityofchicago.org/d/pb9h-bnh4
dcat:Distribution,https://data.cityofchicago.org/api/views/t4hh-4ku9/rows.csv?accessType=DOWNLOAD,text/csv,nan,nan,COVID-19 Daily Testing - By Person,"This is the place to look for important information about how to use this dataset, so please expand this box and read on!

This is the source data for some of the metrics available at https://www.chicago.gov/city/en/sites/covid-19/home/latest-data.html.

For all datasets related to COVID-19, see https://data.cityofchicago.org/browse?limitTo=datasets&sortBy=alpha&tags=covid-19.

This dataset contains counts of people tested for COVID-19 and their results. This dataset differs from https://data.cityofchicago.org/d/gkdw-2tgv in that each person is in this dataset only once, even if tested multiple times. In the other dataset, each test is counted, even if multiple tests are performed on the same person, although a person should not appear in that dataset more than once on the same day unless he/she had both a positive and not-positive test.

Only Chicago residents are included based on the home address as provided by the medical provider.

Only polymerase chain reaction (PCR)-based tests are included, and only one test is counted for each individual. Tests are counted on the day the specimen was collected. A small number of tests collected prior to 3/1/2020 are not included in the table.

Positive lab results are confirmed for COVID-19. Not-positive lab results include negative results, invalid results, and tests not performed due to improper collection. Chicago Department of Public Health (CDPH) does not receive all not-positive results.

Demographic data are more complete for those who test positive; care should be taken when calculating percentage positivity among demographic groups.

All data are provisional and subject to change. Information is updated as additional details are received.

Data Source: Illinois National Electronic Disease Surveillance System",2020-11-17,public,https://data.cityofchicago.org/api/views/t4hh-4ku9,https://data.cityofchicago.org/d/t4hh-4ku9
dcat:Distribution,https://data.cityofchicago.org/api/views/t4hh-4ku9/rows.rdf?accessType=DOWNLOAD,application/rdf+xml,https://data.cityofchicago.org/api/views/t4hh-4ku9/columns.rdf,application/rdf+xml,COVID-19 Daily Testing - By Person,"This is the place to look for important information about how to use this dataset, so please expand this box and read on!

This is the source data for some of the metrics available at https://www.chicago.gov/city/en/sites/covid-19/home/latest-data.html.

For all datasets related to COVID-19, see https://data.cityofchicago.org/browse?limitTo=datasets&sortBy=alpha&tags=covid-19.

This dataset contains counts of people tested for COVID-19 and their results. This dataset differs from https://data.cityofchicago.org/d/gkdw-2tgv in that each person is in this dataset only once, even if tested multiple times. In the other dataset, each test is counted, even if multiple tests are performed on the same person, although a person should not appear in that dataset more than once on the same day unless he/she had both a positive and not-positive test.

Only Chicago residents are included based on the home address as provided by the medical provider.

Only polymerase chain reaction (PCR)-based tests are included, and only one test is counted for each individual. Tests are counted on the day the specimen was collected. A small number of tests collected prior to 3/1/2020 are not included in the table.

Positive lab results are confirmed for COVID-19. Not-positive lab results include negative results, invalid results, and tests not performed due to improper collection. Chicago Department of Public Health (CDPH) does not receive all not-positive results.

Demographic data are more complete for those who test positive; care should be taken when calculating percentage positivity among demographic groups.

All data are provisional and subject to change. Information is updated as additional details are received.

Data Source: Illinois National Electronic Disease Surveillance System",2020-11-17,public,https://data.cityofchicago.org/api/views/t4hh-4ku9,https://data.cityofchicago.org/d/t4hh-4ku9
dcat:Distribution,https://data.cityofchicago.org/api/views/t4hh-4ku9/rows.json?accessType=DOWNLOAD,application/json,https://data.cityofchicago.org/api/views/t4hh-4ku9/columns.json,application/json,COVID-19 Daily Testing - By Person,"This is the place to look for important information about how to use this dataset, so please expand this box and read on!

This is the source data for some of the metrics available at https://www.chicago.gov/city/en/sites/covid-19/home/latest-data.html.

For all datasets related to COVID-19, see https://data.cityofchicago.org/browse?limitTo=datasets&sortBy=alpha&tags=covid-19.

This dataset contains counts of people tested for COVID-19 and their results. This dataset differs from https://data.cityofchicago.org/d/gkdw-2tgv in that each person is in this dataset only once, even if tested multiple times. In the other dataset, each test is counted, even if multiple tests are performed on the same person, although a person should not appear in that dataset more than once on the same day unless he/she had both a positive and not-positive test.

Only Chicago residents are included based on the home address as provided by the medical provider.

Only polymerase chain reaction (PCR)-based tests are included, and only one test is counted for each individual. Tests are counted on the day the specimen was collected. A small number of tests collected prior to 3/1/2020 are not included in the table.

Positive lab results are confirmed for COVID-19. Not-positive lab results include negative results, invalid results, and tests not performed due to improper collection. Chicago Department of Public Health (CDPH) does not receive all not-positive results.

Demographic data are more complete for those who test positive; care should be taken when calculating percentage positivity among demographic groups.

All data are provisional and subject to change. Information is updated as additional details are received.

Data Source: Illinois National Electronic Disease Surveillance System",2020-11-17,public,https://data.cityofchicago.org/api/views/t4hh-4ku9,https://data.cityofchicago.org/d/t4hh-4ku9
dcat:Distribution,https://data.cityofchicago.org/api/views/t4hh-4ku9/rows.xml?accessType=DOWNLOAD,application/xml,https://data.cityofchicago.org/api/views/t4hh-4ku9/columns.svc,application/xml,COVID-19 Daily Testing - By Person,"This is the place to look for important information about how to use this dataset, so please expand this box and read on!

This is the source data for some of the metrics available at https://www.chicago.gov/city/en/sites/covid-19/home/latest-data.html.

For all datasets related to COVID-19, see https://data.cityofchicago.org/browse?limitTo=datasets&sortBy=alpha&tags=covid-19.

This dataset contains counts of people tested for COVID-19 and their results. This dataset differs from https://data.cityofchicago.org/d/gkdw-2tgv in that each person is in this dataset only once, even if tested multiple times. In the other dataset, each test is counted, even if multiple tests are performed on the same person, although a person should not appear in that dataset more than once on the same day unless he/she had both a positive and not-positive test.

Only Chicago residents are included based on the home address as provided by the medical provider.

Only polymerase chain reaction (PCR)-based tests are included, and only one test is counted for each individual. Tests are counted on the day the specimen was collected. A small number of tests collected prior to 3/1/2020 are not included in the table.

Positive lab results are confirmed for COVID-19. Not-positive lab results include negative results, invalid results, and tests not performed due to improper collection. Chicago Department of Public Health (CDPH) does not receive all not-positive results.

Demographic data are more complete for those who test positive; care should be taken when calculating percentage positivity among demographic groups.

All data are provisional and subject to change. Information is updated as additional details are received.

Data Source: Illinois National Electronic Disease Surveillance System",2020-11-17,public,https://data.cityofchicago.org/api/views/t4hh-4ku9,https://data.cityofchicago.org/d/t4hh-4ku9
dcat:Distribution,https://data.cityofchicago.org/api/views/thdn-3grx/rows.csv?accessType=DOWNLOAD,text/csv,nan,nan,COVID-19 Testing Sites,"Locations offering COVID-19 testing in Chicago.

For a map of these locations, see https://data.cityofchicago.org/d/j2wj-wjrp.

For more information on COVID-19 testing, see https://www.chicago.gov/city/en/sites/covid-19/home/managing-your-health.html?#tab-shouldtest.

For all datasets related to COVID-19, see https://data.cityofchicago.org/browse?limitTo=datasets&sortBy=alpha&tags=covid-19.",2020-09-10,public,https://data.cityofchicago.org/api/views/thdn-3grx,https://data.cityofchicago.org/d/thdn-3grx
dcat:Distribution,https://data.cityofchicago.org/api/views/thdn-3grx/rows.rdf?accessType=DOWNLOAD,application/rdf+xml,https://data.cityofchicago.org/api/views/thdn-3grx/columns.rdf,application/rdf+xml,COVID-19 Testing Sites,"Locations offering COVID-19 testing in Chicago.

For a map of these locations, see https://data.cityofchicago.org/d/j2wj-wjrp.

For more information on COVID-19 testing, see https://www.chicago.gov/city/en/sites/covid-19/home/managing-your-health.html?#tab-shouldtest.

For all datasets related to COVID-19, see https://data.cityofchicago.org/browse?limitTo=datasets&sortBy=alpha&tags=covid-19.",2020-09-10,public,https://data.cityofchicago.org/api/views/thdn-3grx,https://data.cityofchicago.org/d/thdn-3grx
dcat:Distribution,https://data.cityofchicago.org/api/views/thdn-3grx/rows.json?accessType=DOWNLOAD,application/json,https://data.cityofchicago.org/api/views/thdn-3grx/columns.json,application/json,COVID-19 Testing Sites,"Locations offering COVID-19 testing in Chicago.

For a map of these locations, see https://data.cityofchicago.org/d/j2wj-wjrp.

For more information on COVID-19 testing, see https://www.chicago.gov/city/en/sites/covid-19/home/managing-your-health.html?#tab-shouldtest.

For all datasets related to COVID-19, see https://data.cityofchicago.org/browse?limitTo=datasets&sortBy=alpha&tags=covid-19.",2020-09-10,public,https://data.cityofchicago.org/api/views/thdn-3grx,https://data.cityofchicago.org/d/thdn-3grx
dcat:Distribution,https://data.cityofchicago.org/api/views/thdn-3grx/rows.xml?accessType=DOWNLOAD,application/xml,https://data.cityofchicago.org/api/views/thdn-3grx/columns.svc,application/xml,COVID-19 Testing Sites,"Locations offering COVID-19 testing in Chicago.

For a map of these locations, see https://data.cityofchicago.org/d/j2wj-wjrp.

For more information on COVID-19 testing, see https://www.chicago.gov/city/en/sites/covid-19/home/managing-your-health.html?#tab-shouldtest.

For all datasets related to COVID-19, see https://data.cityofchicago.org/browse?limitTo=datasets&sortBy=alpha&tags=covid-19.",2020-09-10,public,https://data.cityofchicago.org/api/views/thdn-3grx,https://data.cityofchicago.org/d/thdn-3grx
dcat:Distribution,https://data.cityofchicago.org/api/views/uw9m-377y/rows.csv?accessType=DOWNLOAD,text/csv,nan,nan,Libraries - 2020 Holds Placed by Location,"Patrons may place holds on desired materials either online or by contacting any CPL location. Chicago Public Library consists of the Harold Washington Library Center, Sulzer, Legler and Woodson regional libraries and over 70 neighborhood branches. Many locations experience sporadic closures to perform facilities upgrade or emergency closures due to heating or air conditioning issues, or area power outages. Independence, Little Italy (formerly Roosevelt) and Northtown reopened in early 2019 in new locations. The library also opened its 81st location, West Loop, in January. Douglass and Jefferson Park were closed for extensive renovations for most of the year. Legler, South Shore and Merlo were also closed for extensive renovations and will remain closed until 2020. In response to the evolving COVID-19 pandemic, the Chicago Public Library closed facilities to the public March 21, 2020 – June 7, 2020.",2020-10-26,public,https://data.cityofchicago.org/api/views/uw9m-377y,https://data.cityofchicago.org/d/uw9m-377y
dcat:Distribution,https://data.cityofchicago.org/api/views/uw9m-377y/rows.rdf?accessType=DOWNLOAD,application/rdf+xml,https://data.cityofchicago.org/api/views/uw9m-377y/columns.rdf,application/rdf+xml,Libraries - 2020 Holds Placed by Location,"Patrons may place holds on desired materials either online or by contacting any CPL location. Chicago Public Library consists of the Harold Washington Library Center, Sulzer, Legler and Woodson regional libraries and over 70 neighborhood branches. Many locations experience sporadic closures to perform facilities upgrade or emergency closures due to heating or air conditioning issues, or area power outages. Independence, Little Italy (formerly Roosevelt) and Northtown reopened in early 2019 in new locations. The library also opened its 81st location, West Loop, in January. Douglass and Jefferson Park were closed for extensive renovations for most of the year. Legler, South Shore and Merlo were also closed for extensive renovations and will remain closed until 2020. In response to the evolving COVID-19 pandemic, the Chicago Public Library closed facilities to the public March 21, 2020 – June 7, 2020.",2020-10-26,public,https://data.cityofchicago.org/api/views/uw9m-377y,https://data.cityofchicago.org/d/uw9m-377y
dcat:Distribution,https://data.cityofchicago.org/api/views/uw9m-377y/rows.json?accessType=DOWNLOAD,application/json,https://data.cityofchicago.org/api/views/uw9m-377y/columns.json,application/json,Libraries - 2020 Holds Placed by Location,"Patrons may place holds on desired materials either online or by contacting any CPL location. Chicago Public Library consists of the Harold Washington Library Center, Sulzer, Legler and Woodson regional libraries and over 70 neighborhood branches. Many locations experience sporadic closures to perform facilities upgrade or emergency closures due to heating or air conditioning issues, or area power outages. Independence, Little Italy (formerly Roosevelt) and Northtown reopened in early 2019 in new locations. The library also opened its 81st location, West Loop, in January. Douglass and Jefferson Park were closed for extensive renovations for most of the year. Legler, South Shore and Merlo were also closed for extensive renovations and will remain closed until 2020. In response to the evolving COVID-19 pandemic, the Chicago Public Library closed facilities to the public March 21, 2020 – June 7, 2020.",2020-10-26,public,https://data.cityofchicago.org/api/views/uw9m-377y,https://data.cityofchicago.org/d/uw9m-377y
dcat:Distribution,https://data.cityofchicago.org/api/views/uw9m-377y/rows.xml?accessType=DOWNLOAD,application/xml,https://data.cityofchicago.org/api/views/uw9m-377y/columns.svc,application/xml,Libraries - 2020 Holds Placed by Location,"Patrons may place holds on desired materials either online or by contacting any CPL location. Chicago Public Library consists of the Harold Washington Library Center, Sulzer, Legler and Woodson regional libraries and over 70 neighborhood branches. Many locations experience sporadic closures to perform facilities upgrade or emergency closures due to heating or air conditioning issues, or area power outages. Independence, Little Italy (formerly Roosevelt) and Northtown reopened in early 2019 in new locations. The library also opened its 81st location, West Loop, in January. Douglass and Jefferson Park were closed for extensive renovations for most of the year. Legler, South Shore and Merlo were also closed for extensive renovations and will remain closed until 2020. In response to the evolving COVID-19 pandemic, the Chicago Public Library closed facilities to the public March 21, 2020 – June 7, 2020.",2020-10-26,public,https://data.cityofchicago.org/api/views/uw9m-377y,https://data.cityofchicago.org/d/uw9m-377y
dcat:Distribution,https://data.cityofchicago.org/api/views/v5qm-a67f/rows.csv?accessType=DOWNLOAD,text/csv,nan,nan,Libraries - 2020 Circulation by Location,"Circulation figures include new checkouts as well as renewals. Chicago Public Library consists of the Harold Washington Library Center, Sulzer, Legler and Woodson regional libraries and over 70 neighborhood branches. Many locations experience sporadic closures to perform facilities upgrade or emergency closures due to heating or air conditioning issues, or area power outages Independence, Little Italy (formerly Roosevelt) and Northtown reopened in early 2019 in new locations. The library also opened its 81st location, West Loop, in January. Douglass and Jefferson Park were closed for extensive renovations for most of the year. Legler, South Shore and Merlo were also closed for extensive renovations and will remain closed until 2020. In response to the evolving COVID-19 pandemic, the Chicago Public Library closed facilities to the public March 21, 2020 – June 7, 2020.",2020-10-26,public,https://data.cityofchicago.org/api/views/v5qm-a67f,https://data.cityofchicago.org/d/v5qm-a67f
dcat:Distribution,https://data.cityofchicago.org/api/views/v5qm-a67f/rows.rdf?accessType=DOWNLOAD,application/rdf+xml,https://data.cityofchicago.org/api/views/v5qm-a67f/columns.rdf,application/rdf+xml,Libraries - 2020 Circulation by Location,"Circulation figures include new checkouts as well as renewals. Chicago Public Library consists of the Harold Washington Library Center, Sulzer, Legler and Woodson regional libraries and over 70 neighborhood branches. Many locations experience sporadic closures to perform facilities upgrade or emergency closures due to heating or air conditioning issues, or area power outages Independence, Little Italy (formerly Roosevelt) and Northtown reopened in early 2019 in new locations. The library also opened its 81st location, West Loop, in January. Douglass and Jefferson Park were closed for extensive renovations for most of the year. Legler, South Shore and Merlo were also closed for extensive renovations and will remain closed until 2020. In response to the evolving COVID-19 pandemic, the Chicago Public Library closed facilities to the public March 21, 2020 – June 7, 2020.",2020-10-26,public,https://data.cityofchicago.org/api/views/v5qm-a67f,https://data.cityofchicago.org/d/v5qm-a67f
dcat:Distribution,https://data.cityofchicago.org/api/views/v5qm-a67f/rows.json?accessType=DOWNLOAD,application/json,https://data.cityofchicago.org/api/views/v5qm-a67f/columns.json,application/json,Libraries - 2020 Circulation by Location,"Circulation figures include new checkouts as well as renewals. Chicago Public Library consists of the Harold Washington Library Center, Sulzer, Legler and Woodson regional libraries and over 70 neighborhood branches. Many locations experience sporadic closures to perform facilities upgrade or emergency closures due to heating or air conditioning issues, or area power outages Independence, Little Italy (formerly Roosevelt) and Northtown reopened in early 2019 in new locations. The library also opened its 81st location, West Loop, in January. Douglass and Jefferson Park were closed for extensive renovations for most of the year. Legler, South Shore and Merlo were also closed for extensive renovations and will remain closed until 2020. In response to the evolving COVID-19 pandemic, the Chicago Public Library closed facilities to the public March 21, 2020 – June 7, 2020.",2020-10-26,public,https://data.cityofchicago.org/api/views/v5qm-a67f,https://data.cityofchicago.org/d/v5qm-a67f
dcat:Distribution,https://data.cityofchicago.org/api/views/v5qm-a67f/rows.xml?accessType=DOWNLOAD,application/xml,https://data.cityofchicago.org/api/views/v5qm-a67f/columns.svc,application/xml,Libraries - 2020 Circulation by Location,"Circulation figures include new checkouts as well as renewals. Chicago Public Library consists of the Harold Washington Library Center, Sulzer, Legler and Woodson regional libraries and over 70 neighborhood branches. Many locations experience sporadic closures to perform facilities upgrade or emergency closures due to heating or air conditioning issues, or area power outages Independence, Little Italy (formerly Roosevelt) and Northtown reopened in early 2019 in new locations. The library also opened its 81st location, West Loop, in January. Douglass and Jefferson Park were closed for extensive renovations for most of the year. Legler, South Shore and Merlo were also closed for extensive renovations and will remain closed until 2020. In response to the evolving COVID-19 pandemic, the Chicago Public Library closed facilities to the public March 21, 2020 – June 7, 2020.",2020-10-26,public,https://data.cityofchicago.org/api/views/v5qm-a67f,https://data.cityofchicago.org/d/v5qm-a67f
