distribution_type,distribution_format,distribution_title,distribution_description,distribution_downloadURL,title,description,modified,accessLevel,identifier,landingPage
dcat:Distribution,ZIP,Shapefile,nan,https://cdph-chhsagency.opendata.arcgis.com/datasets/7e0af834587841f69e6f6a38a9c627e8_0.zip?outSR=%7B%22latestWkid%22%3A3857%2C%22wkid%22%3A102100%7D,2020 COVID-19 - Public Health and Medical - State Sponsored Testing Sites Public Layer,"<div>This feature layer contains the authoritative list of state-sponsored test sites from OPTUMServe Health Services and Verily. The data in this layer is a <b>public view</b> and contains information on each collection site such as address, hours of operation, and relevant notes. <div><br /></div><div>This layer is not editable and intended for <b>view-only </b>use in public maps and applications. </div></div>",2020-10-21T18:04:58.467948,public,466f95f4-5610-4eb2-ba85-11ebedb3a1c5,https://cdph-chhsagency.opendata.arcgis.com/datasets/7e0af834587841f69e6f6a38a9c627e8_0
dcat:Distribution,ZIP,All resource data,nan,https://data.chhs.ca.gov/dataset/466f95f4-5610-4eb2-ba85-11ebedb3a1c5/resource/646344e4-c8c5-40e4-9b90-7516e9bad6af/download/2020-covid-19-public-health-and-medical-state-sponsored-testing-sites-public-layer1-jkmu90.zip,2020 COVID-19 - Public Health and Medical - State Sponsored Testing Sites Public Layer,"<div>This feature layer contains the authoritative list of state-sponsored test sites from OPTUMServe Health Services and Verily. The data in this layer is a <b>public view</b> and contains information on each collection site such as address, hours of operation, and relevant notes. <div><br /></div><div>This layer is not editable and intended for <b>view-only </b>use in public maps and applications. </div></div>",2020-10-21T18:04:58.467948,public,466f95f4-5610-4eb2-ba85-11ebedb3a1c5,https://cdph-chhsagency.opendata.arcgis.com/datasets/7e0af834587841f69e6f6a38a9c627e8_0
dcat:Distribution,CSV,HCP Influenza Vaccination by County 2018-2019,"This table shows the data for health care personnel (HCP) influenza vaccination by county for the 2018-19 influenza season reported by California general acute care hospitals to the Centers for Disease Control and Prevention (CDC) National Healthcare Safety Network (NHSN Data were downloaded on May 21, 2019.",https://data.chhs.ca.gov/dataset/690e3c15-371c-4445-bb43-04e0f926dd88/resource/8c13e632-8a30-408b-afc7-0f31516c9bbe/download/odp_hcp_flu_vaccination_by_county_2018-19_season_final.csv,Health Care Personnel Influenza Vaccination,"Health and Safety Code section 1288.7(a) requires California acute care hospitals to offer influenza vaccine free of charge to all healthcare providers (HCP) or sign a declination form if a HCP chooses not to be vaccinated. Hospitals must report HCP influenza vaccination data to the California Department of Public Health (CDPH), including the percentage of HCP vaccinated. CDPH is required to make this information public on an annual basis [Health and Safety Code section 1288.8 (b)].

California acute care hospitals are required to offer free influenza vaccine to HCP. Hospital HCP must receive an annual vaccine or sign a declination form. Hospitals collect vaccination data for all HCP physically working in the hospital for at least one day during influenza season, regardless of clinical responsibility or patient contact. Hospitals report HCP vaccination rates to the California Department of Public Health (CDPH) and CDPH publishes the hospital results annually. CDPH reports data separately for hospital employees, licensed independent practitioners such as physicians, other contract staff, and trainees and volunteers (Health and Safety Code section 1288.7-1288.8).

Detailed information about the variables included in each dataset are described in the accompanying data dictionaries for the year of interest.

For general information about NHSN, surveillance definitions, and reporting requirements for VRE, please visit: https://www.cdc.gov/nhsn/index.html 

To link the CDPH facility IDs with those from other Departments, including OSHPD, please reference the ""Licensed Facility Cross-Walk"" Open Data table at: https://data.chhs.ca.gov/dataset/licensed-facility-crosswalk.

For information about healthcare personnel influenza vaccinations in California hospitals, please visit: https://www.cdph.ca.gov/Programs/CHCQ/HAI/Pages/HealthcarePersonnelInfluenzaVaccinationReportingInCA_Hospitals.aspx 

COVID-19 NOTICE:
In response to the Governor’s state of emergency declaration related to COVID-19, on March 20, 2020, the California Department of Public Health (CDPH) distributed All Facilities Letter (AFL) 20-26, temporarily waiving hospital licensing requirements and suspending regulatory enforcement requirements in Chapter 2 of Division 2 of the Health and Safety Code (HSC) sections 1250-1339.59 (except for adverse event and unusual occurrence reporting, HSC 1279.1). 
The CDPH suspension included waiving hospital reporting requirements for healthcare personnel influenza vaccination (HSC 1288.55 and 1288.8) through June 30, 2020 . Therefore, no healthcare personnel vaccination data for the 2019-2020 influenza season are available.",2020-10-07T21:18:37.544800,public,690e3c15-371c-4445-bb43-04e0f926dd88,https://www.cdph.ca.gov/Programs/CHCQ/HAI/Pages/HAIProgramHome.aspx
dcat:Distribution,XLSX,Data Dictionary for HCP Influenza Vaccination by County 2018-2019 data file,Data Dictionary for HCP Influenza Vaccination by County 2018-2019 data file,https://data.chhs.ca.gov/dataset/690e3c15-371c-4445-bb43-04e0f926dd88/resource/b12bf5c2-2a31-4e1a-81e6-8ce070e56258/download/odp_hcp_flu_vaccination_by_county_2018-19_datadictionary.xlsx,Health Care Personnel Influenza Vaccination,"Health and Safety Code section 1288.7(a) requires California acute care hospitals to offer influenza vaccine free of charge to all healthcare providers (HCP) or sign a declination form if a HCP chooses not to be vaccinated. Hospitals must report HCP influenza vaccination data to the California Department of Public Health (CDPH), including the percentage of HCP vaccinated. CDPH is required to make this information public on an annual basis [Health and Safety Code section 1288.8 (b)].

California acute care hospitals are required to offer free influenza vaccine to HCP. Hospital HCP must receive an annual vaccine or sign a declination form. Hospitals collect vaccination data for all HCP physically working in the hospital for at least one day during influenza season, regardless of clinical responsibility or patient contact. Hospitals report HCP vaccination rates to the California Department of Public Health (CDPH) and CDPH publishes the hospital results annually. CDPH reports data separately for hospital employees, licensed independent practitioners such as physicians, other contract staff, and trainees and volunteers (Health and Safety Code section 1288.7-1288.8).

Detailed information about the variables included in each dataset are described in the accompanying data dictionaries for the year of interest.

For general information about NHSN, surveillance definitions, and reporting requirements for VRE, please visit: https://www.cdc.gov/nhsn/index.html 

To link the CDPH facility IDs with those from other Departments, including OSHPD, please reference the ""Licensed Facility Cross-Walk"" Open Data table at: https://data.chhs.ca.gov/dataset/licensed-facility-crosswalk.

For information about healthcare personnel influenza vaccinations in California hospitals, please visit: https://www.cdph.ca.gov/Programs/CHCQ/HAI/Pages/HealthcarePersonnelInfluenzaVaccinationReportingInCA_Hospitals.aspx 

COVID-19 NOTICE:
In response to the Governor’s state of emergency declaration related to COVID-19, on March 20, 2020, the California Department of Public Health (CDPH) distributed All Facilities Letter (AFL) 20-26, temporarily waiving hospital licensing requirements and suspending regulatory enforcement requirements in Chapter 2 of Division 2 of the Health and Safety Code (HSC) sections 1250-1339.59 (except for adverse event and unusual occurrence reporting, HSC 1279.1). 
The CDPH suspension included waiving hospital reporting requirements for healthcare personnel influenza vaccination (HSC 1288.55 and 1288.8) through June 30, 2020 . Therefore, no healthcare personnel vaccination data for the 2019-2020 influenza season are available.",2020-10-07T21:18:37.544800,public,690e3c15-371c-4445-bb43-04e0f926dd88,https://www.cdph.ca.gov/Programs/CHCQ/HAI/Pages/HAIProgramHome.aspx
dcat:Distribution,CSV,HCP Influenza Vaccination by Hosp & County 2018-2019,"This table shows the data for health care personnel (HCP) influenza vaccination by hospital and county for the 2018-19 influenza season reported by California general acute care hospitals to the Centers for Disease Control and Prevention (CDC) National Healthcare Safety Network (NHSN. Data were downloaded on May 21, 2019.",https://data.chhs.ca.gov/dataset/690e3c15-371c-4445-bb43-04e0f926dd88/resource/6e71b5a5-1148-4d75-a6b5-cb4cb24c405e/download/odp_hcp_flu_vaccination_by_hospital_and_county_2018-19_season_final.csv,Health Care Personnel Influenza Vaccination,"Health and Safety Code section 1288.7(a) requires California acute care hospitals to offer influenza vaccine free of charge to all healthcare providers (HCP) or sign a declination form if a HCP chooses not to be vaccinated. Hospitals must report HCP influenza vaccination data to the California Department of Public Health (CDPH), including the percentage of HCP vaccinated. CDPH is required to make this information public on an annual basis [Health and Safety Code section 1288.8 (b)].

California acute care hospitals are required to offer free influenza vaccine to HCP. Hospital HCP must receive an annual vaccine or sign a declination form. Hospitals collect vaccination data for all HCP physically working in the hospital for at least one day during influenza season, regardless of clinical responsibility or patient contact. Hospitals report HCP vaccination rates to the California Department of Public Health (CDPH) and CDPH publishes the hospital results annually. CDPH reports data separately for hospital employees, licensed independent practitioners such as physicians, other contract staff, and trainees and volunteers (Health and Safety Code section 1288.7-1288.8).

Detailed information about the variables included in each dataset are described in the accompanying data dictionaries for the year of interest.

For general information about NHSN, surveillance definitions, and reporting requirements for VRE, please visit: https://www.cdc.gov/nhsn/index.html 

To link the CDPH facility IDs with those from other Departments, including OSHPD, please reference the ""Licensed Facility Cross-Walk"" Open Data table at: https://data.chhs.ca.gov/dataset/licensed-facility-crosswalk.

For information about healthcare personnel influenza vaccinations in California hospitals, please visit: https://www.cdph.ca.gov/Programs/CHCQ/HAI/Pages/HealthcarePersonnelInfluenzaVaccinationReportingInCA_Hospitals.aspx 

COVID-19 NOTICE:
In response to the Governor’s state of emergency declaration related to COVID-19, on March 20, 2020, the California Department of Public Health (CDPH) distributed All Facilities Letter (AFL) 20-26, temporarily waiving hospital licensing requirements and suspending regulatory enforcement requirements in Chapter 2 of Division 2 of the Health and Safety Code (HSC) sections 1250-1339.59 (except for adverse event and unusual occurrence reporting, HSC 1279.1). 
The CDPH suspension included waiving hospital reporting requirements for healthcare personnel influenza vaccination (HSC 1288.55 and 1288.8) through June 30, 2020 . Therefore, no healthcare personnel vaccination data for the 2019-2020 influenza season are available.",2020-10-07T21:18:37.544800,public,690e3c15-371c-4445-bb43-04e0f926dd88,https://www.cdph.ca.gov/Programs/CHCQ/HAI/Pages/HAIProgramHome.aspx
dcat:Distribution,XLSX,Data Dictionary-HCP Influenza Vaccination by Hospital and County 2018-2019,Data Dictionary for HCP Influenza Vaccination by Hospital and County 2018-2019 data file,https://data.chhs.ca.gov/dataset/690e3c15-371c-4445-bb43-04e0f926dd88/resource/3ac9b8c0-54ba-4453-b7f8-881eb337f5f0/download/odp_hcp_flu_vaccination_by_hospital_and_county_2018-19_datadictionary.xlsx,Health Care Personnel Influenza Vaccination,"Health and Safety Code section 1288.7(a) requires California acute care hospitals to offer influenza vaccine free of charge to all healthcare providers (HCP) or sign a declination form if a HCP chooses not to be vaccinated. Hospitals must report HCP influenza vaccination data to the California Department of Public Health (CDPH), including the percentage of HCP vaccinated. CDPH is required to make this information public on an annual basis [Health and Safety Code section 1288.8 (b)].

California acute care hospitals are required to offer free influenza vaccine to HCP. Hospital HCP must receive an annual vaccine or sign a declination form. Hospitals collect vaccination data for all HCP physically working in the hospital for at least one day during influenza season, regardless of clinical responsibility or patient contact. Hospitals report HCP vaccination rates to the California Department of Public Health (CDPH) and CDPH publishes the hospital results annually. CDPH reports data separately for hospital employees, licensed independent practitioners such as physicians, other contract staff, and trainees and volunteers (Health and Safety Code section 1288.7-1288.8).

Detailed information about the variables included in each dataset are described in the accompanying data dictionaries for the year of interest.

For general information about NHSN, surveillance definitions, and reporting requirements for VRE, please visit: https://www.cdc.gov/nhsn/index.html 

To link the CDPH facility IDs with those from other Departments, including OSHPD, please reference the ""Licensed Facility Cross-Walk"" Open Data table at: https://data.chhs.ca.gov/dataset/licensed-facility-crosswalk.

For information about healthcare personnel influenza vaccinations in California hospitals, please visit: https://www.cdph.ca.gov/Programs/CHCQ/HAI/Pages/HealthcarePersonnelInfluenzaVaccinationReportingInCA_Hospitals.aspx 

COVID-19 NOTICE:
In response to the Governor’s state of emergency declaration related to COVID-19, on March 20, 2020, the California Department of Public Health (CDPH) distributed All Facilities Letter (AFL) 20-26, temporarily waiving hospital licensing requirements and suspending regulatory enforcement requirements in Chapter 2 of Division 2 of the Health and Safety Code (HSC) sections 1250-1339.59 (except for adverse event and unusual occurrence reporting, HSC 1279.1). 
The CDPH suspension included waiving hospital reporting requirements for healthcare personnel influenza vaccination (HSC 1288.55 and 1288.8) through June 30, 2020 . Therefore, no healthcare personnel vaccination data for the 2019-2020 influenza season are available.",2020-10-07T21:18:37.544800,public,690e3c15-371c-4445-bb43-04e0f926dd88,https://www.cdph.ca.gov/Programs/CHCQ/HAI/Pages/HAIProgramHome.aspx
dcat:Distribution,CSV,HCP Influenza Vaccination by County 2017-2018,"This table shows the data for health care personnel (HCP) influenza vaccination by county for the 2017-18 influenza season reported by California general acute care hospitals. The counties with or without health orders requiring HCP who decline vaccination to wear surgical masks during influenza season are indicated as mask required yes/no. The HCP influenza vaccination rates are presented for each county. Based on the national Healthy People 2020 goal of 90% HCP influenza vaccination, hospitals that achieved the Healthy People 2010 goal of 60% vaccination need to increase their annual vaccination percentage by at least 3% per year to reach 90% by 2020. In 2017-18, hospitals should have achieved at least 84% vaccination coverage to demonstrate sufficient incremental progress to reach 90% by 2020. It is indicated (yes/no) whether a county is on track to achieve the 90% goal by 2020.
Note: The Inpatient Rehabilitation Facilities (IRF) are excluded, for detailed explanation see Technical Notes. Two counties are excluded from this report. Alpine County has a mask policy but no acute care hospital, therefore, is not subject to these reporting requirements. Sierra County has no mask policy and no acute care hospital. Source: Influenza Vaccination among Health Care Personnel in California General Acute Care Hospitals for the 2017-18 Respiratory Season. Healthcare Associated Infections Program, California Department of Public Health. https://www.cdph.ca.gov/Programs/CHCQ/HAI/Pages/HealthcarePersonnelInfluenzaVaccinationReportingInCA_Hospitals.aspx",https://data.chhs.ca.gov/dataset/690e3c15-371c-4445-bb43-04e0f926dd88/resource/377ee0bb-81ce-46eb-8290-20fec8fa4598/download/hcp-flu-vax-by-county-20172018-data.csv,Health Care Personnel Influenza Vaccination,"Health and Safety Code section 1288.7(a) requires California acute care hospitals to offer influenza vaccine free of charge to all healthcare providers (HCP) or sign a declination form if a HCP chooses not to be vaccinated. Hospitals must report HCP influenza vaccination data to the California Department of Public Health (CDPH), including the percentage of HCP vaccinated. CDPH is required to make this information public on an annual basis [Health and Safety Code section 1288.8 (b)].

California acute care hospitals are required to offer free influenza vaccine to HCP. Hospital HCP must receive an annual vaccine or sign a declination form. Hospitals collect vaccination data for all HCP physically working in the hospital for at least one day during influenza season, regardless of clinical responsibility or patient contact. Hospitals report HCP vaccination rates to the California Department of Public Health (CDPH) and CDPH publishes the hospital results annually. CDPH reports data separately for hospital employees, licensed independent practitioners such as physicians, other contract staff, and trainees and volunteers (Health and Safety Code section 1288.7-1288.8).

Detailed information about the variables included in each dataset are described in the accompanying data dictionaries for the year of interest.

For general information about NHSN, surveillance definitions, and reporting requirements for VRE, please visit: https://www.cdc.gov/nhsn/index.html 

To link the CDPH facility IDs with those from other Departments, including OSHPD, please reference the ""Licensed Facility Cross-Walk"" Open Data table at: https://data.chhs.ca.gov/dataset/licensed-facility-crosswalk.

For information about healthcare personnel influenza vaccinations in California hospitals, please visit: https://www.cdph.ca.gov/Programs/CHCQ/HAI/Pages/HealthcarePersonnelInfluenzaVaccinationReportingInCA_Hospitals.aspx 

COVID-19 NOTICE:
In response to the Governor’s state of emergency declaration related to COVID-19, on March 20, 2020, the California Department of Public Health (CDPH) distributed All Facilities Letter (AFL) 20-26, temporarily waiving hospital licensing requirements and suspending regulatory enforcement requirements in Chapter 2 of Division 2 of the Health and Safety Code (HSC) sections 1250-1339.59 (except for adverse event and unusual occurrence reporting, HSC 1279.1). 
The CDPH suspension included waiving hospital reporting requirements for healthcare personnel influenza vaccination (HSC 1288.55 and 1288.8) through June 30, 2020 . Therefore, no healthcare personnel vaccination data for the 2019-2020 influenza season are available.",2020-10-07T21:18:37.544800,public,690e3c15-371c-4445-bb43-04e0f926dd88,https://www.cdph.ca.gov/Programs/CHCQ/HAI/Pages/HAIProgramHome.aspx
dcat:Distribution,XLSX,Data Dictionary-HCP Influenza Vaccination by County 2017-2018,Data Dictionary for HCP Influenza Vaccination by County 2017-2018 data file,https://data.chhs.ca.gov/dataset/690e3c15-371c-4445-bb43-04e0f926dd88/resource/7f275196-c618-4d5e-9036-7c5eaa3d4438/download/2018-hcp-flu-vax-by-county-data-dictionary.xlsx,Health Care Personnel Influenza Vaccination,"Health and Safety Code section 1288.7(a) requires California acute care hospitals to offer influenza vaccine free of charge to all healthcare providers (HCP) or sign a declination form if a HCP chooses not to be vaccinated. Hospitals must report HCP influenza vaccination data to the California Department of Public Health (CDPH), including the percentage of HCP vaccinated. CDPH is required to make this information public on an annual basis [Health and Safety Code section 1288.8 (b)].

California acute care hospitals are required to offer free influenza vaccine to HCP. Hospital HCP must receive an annual vaccine or sign a declination form. Hospitals collect vaccination data for all HCP physically working in the hospital for at least one day during influenza season, regardless of clinical responsibility or patient contact. Hospitals report HCP vaccination rates to the California Department of Public Health (CDPH) and CDPH publishes the hospital results annually. CDPH reports data separately for hospital employees, licensed independent practitioners such as physicians, other contract staff, and trainees and volunteers (Health and Safety Code section 1288.7-1288.8).

Detailed information about the variables included in each dataset are described in the accompanying data dictionaries for the year of interest.

For general information about NHSN, surveillance definitions, and reporting requirements for VRE, please visit: https://www.cdc.gov/nhsn/index.html 

To link the CDPH facility IDs with those from other Departments, including OSHPD, please reference the ""Licensed Facility Cross-Walk"" Open Data table at: https://data.chhs.ca.gov/dataset/licensed-facility-crosswalk.

For information about healthcare personnel influenza vaccinations in California hospitals, please visit: https://www.cdph.ca.gov/Programs/CHCQ/HAI/Pages/HealthcarePersonnelInfluenzaVaccinationReportingInCA_Hospitals.aspx 

COVID-19 NOTICE:
In response to the Governor’s state of emergency declaration related to COVID-19, on March 20, 2020, the California Department of Public Health (CDPH) distributed All Facilities Letter (AFL) 20-26, temporarily waiving hospital licensing requirements and suspending regulatory enforcement requirements in Chapter 2 of Division 2 of the Health and Safety Code (HSC) sections 1250-1339.59 (except for adverse event and unusual occurrence reporting, HSC 1279.1). 
The CDPH suspension included waiving hospital reporting requirements for healthcare personnel influenza vaccination (HSC 1288.55 and 1288.8) through June 30, 2020 . Therefore, no healthcare personnel vaccination data for the 2019-2020 influenza season are available.",2020-10-07T21:18:37.544800,public,690e3c15-371c-4445-bb43-04e0f926dd88,https://www.cdph.ca.gov/Programs/CHCQ/HAI/Pages/HAIProgramHome.aspx
dcat:Distribution,CSV,HCP Influenza Vaccination by Hosp & County 2017-2018,"This table shows the data for health care personnel (HCP) influenza vaccination by hospital and county for the 2017-18 influenza season reported by California general acute care hospitals. The counties with or without health orders requiring HCP who decline vaccination to wear surgical masks during influenza season are indicated as mask required yes/no. The HCP influenza vaccination rates are presented for each county. Based on the national Healthy People 2020 goal of 90% HCP influenza vaccination, hospitals that achieved the Healthy People 2010 goal of 60% vaccination need to increase their annual vaccination percentage by at least 3% per year to reach 90% by 2020. In 2017-18, hospitals should have achieved at least 84% vaccination coverage to demonstrate sufficient incremental progress to reach 90% by 2020. It is indicated (yes/no) whether a county is on track to achieve the 90% goal by 2020.
Note: The Inpatient Rehabilitation Facilities (IRF) are excluded, for detailed explanation see Technical Notes. Two counties are excluded from this report. Alpine County has a mask policy but no acute care hospital, therefore, is not subject to these reporting requirements. Sierra County has no mask policy and no acute care hospital. Source: Influenza Vaccination among Health Care Personnel in California General Acute Care Hospitals for the 2017-18 Respiratory Season. Healthcare Associated Infections Program, California Department of Public Health. https://www.cdph.ca.gov/Programs/CHCQ/HAI/Pages/HealthcarePersonnelInfluenzaVaccinationReportingInCA_Hospitals.aspx",https://data.chhs.ca.gov/dataset/690e3c15-371c-4445-bb43-04e0f926dd88/resource/a0493b51-7630-4000-914c-efdbfef42ab6/download/hcp_flu_vaccination_by_hospital_and_county_2017-18_season_072419.csv,Health Care Personnel Influenza Vaccination,"Health and Safety Code section 1288.7(a) requires California acute care hospitals to offer influenza vaccine free of charge to all healthcare providers (HCP) or sign a declination form if a HCP chooses not to be vaccinated. Hospitals must report HCP influenza vaccination data to the California Department of Public Health (CDPH), including the percentage of HCP vaccinated. CDPH is required to make this information public on an annual basis [Health and Safety Code section 1288.8 (b)].

California acute care hospitals are required to offer free influenza vaccine to HCP. Hospital HCP must receive an annual vaccine or sign a declination form. Hospitals collect vaccination data for all HCP physically working in the hospital for at least one day during influenza season, regardless of clinical responsibility or patient contact. Hospitals report HCP vaccination rates to the California Department of Public Health (CDPH) and CDPH publishes the hospital results annually. CDPH reports data separately for hospital employees, licensed independent practitioners such as physicians, other contract staff, and trainees and volunteers (Health and Safety Code section 1288.7-1288.8).

Detailed information about the variables included in each dataset are described in the accompanying data dictionaries for the year of interest.

For general information about NHSN, surveillance definitions, and reporting requirements for VRE, please visit: https://www.cdc.gov/nhsn/index.html 

To link the CDPH facility IDs with those from other Departments, including OSHPD, please reference the ""Licensed Facility Cross-Walk"" Open Data table at: https://data.chhs.ca.gov/dataset/licensed-facility-crosswalk.

For information about healthcare personnel influenza vaccinations in California hospitals, please visit: https://www.cdph.ca.gov/Programs/CHCQ/HAI/Pages/HealthcarePersonnelInfluenzaVaccinationReportingInCA_Hospitals.aspx 

COVID-19 NOTICE:
In response to the Governor’s state of emergency declaration related to COVID-19, on March 20, 2020, the California Department of Public Health (CDPH) distributed All Facilities Letter (AFL) 20-26, temporarily waiving hospital licensing requirements and suspending regulatory enforcement requirements in Chapter 2 of Division 2 of the Health and Safety Code (HSC) sections 1250-1339.59 (except for adverse event and unusual occurrence reporting, HSC 1279.1). 
The CDPH suspension included waiving hospital reporting requirements for healthcare personnel influenza vaccination (HSC 1288.55 and 1288.8) through June 30, 2020 . Therefore, no healthcare personnel vaccination data for the 2019-2020 influenza season are available.",2020-10-07T21:18:37.544800,public,690e3c15-371c-4445-bb43-04e0f926dd88,https://www.cdph.ca.gov/Programs/CHCQ/HAI/Pages/HAIProgramHome.aspx
dcat:Distribution,XLSX,Data Dictionary-HCP Influenza Vaccination by Hospital and County 2017-2018,Data Dictionary for HCP Influenza Vaccination by Hospital and County 2017-2018 data file,https://data.chhs.ca.gov/dataset/690e3c15-371c-4445-bb43-04e0f926dd88/resource/213ef1d3-afce-4bcd-a9cf-a3ff16cc615e/download/hcp_flu_vaccination_by_hospital_and_county_2017-18_season_072419_data_dictionary.xlsx,Health Care Personnel Influenza Vaccination,"Health and Safety Code section 1288.7(a) requires California acute care hospitals to offer influenza vaccine free of charge to all healthcare providers (HCP) or sign a declination form if a HCP chooses not to be vaccinated. Hospitals must report HCP influenza vaccination data to the California Department of Public Health (CDPH), including the percentage of HCP vaccinated. CDPH is required to make this information public on an annual basis [Health and Safety Code section 1288.8 (b)].

California acute care hospitals are required to offer free influenza vaccine to HCP. Hospital HCP must receive an annual vaccine or sign a declination form. Hospitals collect vaccination data for all HCP physically working in the hospital for at least one day during influenza season, regardless of clinical responsibility or patient contact. Hospitals report HCP vaccination rates to the California Department of Public Health (CDPH) and CDPH publishes the hospital results annually. CDPH reports data separately for hospital employees, licensed independent practitioners such as physicians, other contract staff, and trainees and volunteers (Health and Safety Code section 1288.7-1288.8).

Detailed information about the variables included in each dataset are described in the accompanying data dictionaries for the year of interest.

For general information about NHSN, surveillance definitions, and reporting requirements for VRE, please visit: https://www.cdc.gov/nhsn/index.html 

To link the CDPH facility IDs with those from other Departments, including OSHPD, please reference the ""Licensed Facility Cross-Walk"" Open Data table at: https://data.chhs.ca.gov/dataset/licensed-facility-crosswalk.

For information about healthcare personnel influenza vaccinations in California hospitals, please visit: https://www.cdph.ca.gov/Programs/CHCQ/HAI/Pages/HealthcarePersonnelInfluenzaVaccinationReportingInCA_Hospitals.aspx 

COVID-19 NOTICE:
In response to the Governor’s state of emergency declaration related to COVID-19, on March 20, 2020, the California Department of Public Health (CDPH) distributed All Facilities Letter (AFL) 20-26, temporarily waiving hospital licensing requirements and suspending regulatory enforcement requirements in Chapter 2 of Division 2 of the Health and Safety Code (HSC) sections 1250-1339.59 (except for adverse event and unusual occurrence reporting, HSC 1279.1). 
The CDPH suspension included waiving hospital reporting requirements for healthcare personnel influenza vaccination (HSC 1288.55 and 1288.8) through June 30, 2020 . Therefore, no healthcare personnel vaccination data for the 2019-2020 influenza season are available.",2020-10-07T21:18:37.544800,public,690e3c15-371c-4445-bb43-04e0f926dd88,https://www.cdph.ca.gov/Programs/CHCQ/HAI/Pages/HAIProgramHome.aspx
dcat:Distribution,CSV,HCP Influenza Vaccination by County 2016-2017,"This table shows the data for health care personnel (HCP) influenza vaccination by county for the 2016-2017 influenza season reported by California general acute care hospitals. The counties with or without health orders requiring HCP who decline vaccination to wear surgical masks during influenza season are indicated as mask required yes/no. The HCP influenza vaccination rates are presented for each county. Based on the national Healthy People 2020 goal of 90% HCP influenza vaccination, hospitals that achieved the Healthy People 2010 goal of 60% vaccination need to increase their annual vaccination percentage by at least 3% per year to reach 90% by 2020. In 2016-2017, hospitals should have achieved at least 81% vaccination coverage to demonstrate sufficient incremental progress to reach 90% by 2020. It is indicated (yes/no) whether a county is on track to achieve the 90% goal by 2020.

Note: The Inpatient Rehabilitation Facilities (IRF) are excluded, for detailed explanation see Technical Notes. Two counties are excluded from this report. Alpine County has a mask policy but no acute care hospital, therefore, is not subject to these reporting requirements. Sierra County has no mask policy and no acute care hospital. Source: Influenza Vaccination among Health Care Personnel in California General Acute Care Hospitals for the 2016-2017 Respiratory Season. Healthcare Associated Infections Program, California Department of Public Health. https://www.cdph.ca.gov/Programs/CHCQ/HAI/Pages/HealthcarePersonnelInfluenzaVaccinationReportingInCA_Hospitals.aspx",https://data.chhs.ca.gov/dataset/690e3c15-371c-4445-bb43-04e0f926dd88/resource/ff549da7-7c12-48c9-97af-3d423d6b5399/download/hcp-flu-vax-by-county-20162017-data.csv,Health Care Personnel Influenza Vaccination,"Health and Safety Code section 1288.7(a) requires California acute care hospitals to offer influenza vaccine free of charge to all healthcare providers (HCP) or sign a declination form if a HCP chooses not to be vaccinated. Hospitals must report HCP influenza vaccination data to the California Department of Public Health (CDPH), including the percentage of HCP vaccinated. CDPH is required to make this information public on an annual basis [Health and Safety Code section 1288.8 (b)].

California acute care hospitals are required to offer free influenza vaccine to HCP. Hospital HCP must receive an annual vaccine or sign a declination form. Hospitals collect vaccination data for all HCP physically working in the hospital for at least one day during influenza season, regardless of clinical responsibility or patient contact. Hospitals report HCP vaccination rates to the California Department of Public Health (CDPH) and CDPH publishes the hospital results annually. CDPH reports data separately for hospital employees, licensed independent practitioners such as physicians, other contract staff, and trainees and volunteers (Health and Safety Code section 1288.7-1288.8).

Detailed information about the variables included in each dataset are described in the accompanying data dictionaries for the year of interest.

For general information about NHSN, surveillance definitions, and reporting requirements for VRE, please visit: https://www.cdc.gov/nhsn/index.html 

To link the CDPH facility IDs with those from other Departments, including OSHPD, please reference the ""Licensed Facility Cross-Walk"" Open Data table at: https://data.chhs.ca.gov/dataset/licensed-facility-crosswalk.

For information about healthcare personnel influenza vaccinations in California hospitals, please visit: https://www.cdph.ca.gov/Programs/CHCQ/HAI/Pages/HealthcarePersonnelInfluenzaVaccinationReportingInCA_Hospitals.aspx 

COVID-19 NOTICE:
In response to the Governor’s state of emergency declaration related to COVID-19, on March 20, 2020, the California Department of Public Health (CDPH) distributed All Facilities Letter (AFL) 20-26, temporarily waiving hospital licensing requirements and suspending regulatory enforcement requirements in Chapter 2 of Division 2 of the Health and Safety Code (HSC) sections 1250-1339.59 (except for adverse event and unusual occurrence reporting, HSC 1279.1). 
The CDPH suspension included waiving hospital reporting requirements for healthcare personnel influenza vaccination (HSC 1288.55 and 1288.8) through June 30, 2020 . Therefore, no healthcare personnel vaccination data for the 2019-2020 influenza season are available.",2020-10-07T21:18:37.544800,public,690e3c15-371c-4445-bb43-04e0f926dd88,https://www.cdph.ca.gov/Programs/CHCQ/HAI/Pages/HAIProgramHome.aspx
