distribution_type,distribution_downloadURL,distribution_mediaType,distribution_describedBy,distribution_describedByType,title,description,modified,accessLevel,identifier,landingPage
dcat:Distribution,https://opendata.maryland.gov/api/views/mgd3-qk8t/rows.rdf?accessType=DOWNLOAD,application/rdf+xml,https://opendata.maryland.gov/api/views/mgd3-qk8t/columns.rdf,application/rdf+xml,MD COVID-19 - MASTER Case Tracker,"<b>Summary</b>
The cases, tests, positivity rates, hospitalizations, and confirmed and probable deaths for COVID-19 in Maryland.

<b>Description</b>
The MD COVID-19 - MASTER Case Tracker is a collection of Total Cases, Total Tests, Postivity Rates, Persons Tested Negative, Total Daily Hospital Beds, Total Ever Hospitalized, Total Persons Documented to Have Completed Home Isolation, Cases by County, Cases by Age Distribution, Cases by Gender Distribution, Cases by Race and Ethnicity Distribution, Confirmed Deaths Statewide, Confirmed Deaths by Date of Death, Confirmed Deaths by County, Confirmed Deaths by Age Distribution, Confirmed Deaths by Gender Distribution, Confirmed Deaths by Race And Ethnicity Distribution, Probable Deaths Statewide, Probable Deaths by Date of Death, Probable Deaths by County, Probable Deaths by Age Distribution, Probable Deaths by Gender Distribution, and Probable Deaths by Race And Ethnicity Distribution.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/mgd3-qk8t,https://opendata.maryland.gov/d/mgd3-qk8t
dcat:Distribution,https://opendata.maryland.gov/api/views/mgd3-qk8t/rows.json?accessType=DOWNLOAD,application/json,https://opendata.maryland.gov/api/views/mgd3-qk8t/columns.json,application/json,MD COVID-19 - MASTER Case Tracker,"<b>Summary</b>
The cases, tests, positivity rates, hospitalizations, and confirmed and probable deaths for COVID-19 in Maryland.

<b>Description</b>
The MD COVID-19 - MASTER Case Tracker is a collection of Total Cases, Total Tests, Postivity Rates, Persons Tested Negative, Total Daily Hospital Beds, Total Ever Hospitalized, Total Persons Documented to Have Completed Home Isolation, Cases by County, Cases by Age Distribution, Cases by Gender Distribution, Cases by Race and Ethnicity Distribution, Confirmed Deaths Statewide, Confirmed Deaths by Date of Death, Confirmed Deaths by County, Confirmed Deaths by Age Distribution, Confirmed Deaths by Gender Distribution, Confirmed Deaths by Race And Ethnicity Distribution, Probable Deaths Statewide, Probable Deaths by Date of Death, Probable Deaths by County, Probable Deaths by Age Distribution, Probable Deaths by Gender Distribution, and Probable Deaths by Race And Ethnicity Distribution.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/mgd3-qk8t,https://opendata.maryland.gov/d/mgd3-qk8t
dcat:Distribution,https://opendata.maryland.gov/api/views/mgd3-qk8t/rows.xml?accessType=DOWNLOAD,application/xml,https://opendata.maryland.gov/api/views/mgd3-qk8t/columns.svc,application/xml,MD COVID-19 - MASTER Case Tracker,"<b>Summary</b>
The cases, tests, positivity rates, hospitalizations, and confirmed and probable deaths for COVID-19 in Maryland.

<b>Description</b>
The MD COVID-19 - MASTER Case Tracker is a collection of Total Cases, Total Tests, Postivity Rates, Persons Tested Negative, Total Daily Hospital Beds, Total Ever Hospitalized, Total Persons Documented to Have Completed Home Isolation, Cases by County, Cases by Age Distribution, Cases by Gender Distribution, Cases by Race and Ethnicity Distribution, Confirmed Deaths Statewide, Confirmed Deaths by Date of Death, Confirmed Deaths by County, Confirmed Deaths by Age Distribution, Confirmed Deaths by Gender Distribution, Confirmed Deaths by Race And Ethnicity Distribution, Probable Deaths Statewide, Probable Deaths by Date of Death, Probable Deaths by County, Probable Deaths by Age Distribution, Probable Deaths by Gender Distribution, and Probable Deaths by Race And Ethnicity Distribution.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/mgd3-qk8t,https://opendata.maryland.gov/d/mgd3-qk8t
dcat:Distribution,https://opendata.maryland.gov/api/views/ntd2-dqpx/rows.csv?accessType=DOWNLOAD,text/csv,nan,nan,MD COVID-19 - Cases by ZIP Code,"<b>Summary</b>
The cumulative number of positive COVID-19 cases among Maryland residents within a single Maryland ZIP code.

<b>Description</b>
The MD COVID-19 - Cases by ZIP data layer is a collection of positive COVID-19 test results that have been reported each day by the local health department via the NEDSS system.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.

Case data aggregates to ZIP Codes do not reflect cases with missing, out of state, or incorrect ZIP Codes. Therefore, statewide totals of aggregate ZIP Code data may not match other statewide aggregate totals.",2020-11-16,public,https://opendata.maryland.gov/api/views/ntd2-dqpx,https://opendata.maryland.gov/d/ntd2-dqpx
dcat:Distribution,https://opendata.maryland.gov/api/views/ntd2-dqpx/rows.rdf?accessType=DOWNLOAD,application/rdf+xml,https://opendata.maryland.gov/api/views/ntd2-dqpx/columns.rdf,application/rdf+xml,MD COVID-19 - Cases by ZIP Code,"<b>Summary</b>
The cumulative number of positive COVID-19 cases among Maryland residents within a single Maryland ZIP code.

<b>Description</b>
The MD COVID-19 - Cases by ZIP data layer is a collection of positive COVID-19 test results that have been reported each day by the local health department via the NEDSS system.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.

Case data aggregates to ZIP Codes do not reflect cases with missing, out of state, or incorrect ZIP Codes. Therefore, statewide totals of aggregate ZIP Code data may not match other statewide aggregate totals.",2020-11-16,public,https://opendata.maryland.gov/api/views/ntd2-dqpx,https://opendata.maryland.gov/d/ntd2-dqpx
dcat:Distribution,https://opendata.maryland.gov/api/views/ntd2-dqpx/rows.json?accessType=DOWNLOAD,application/json,https://opendata.maryland.gov/api/views/ntd2-dqpx/columns.json,application/json,MD COVID-19 - Cases by ZIP Code,"<b>Summary</b>
The cumulative number of positive COVID-19 cases among Maryland residents within a single Maryland ZIP code.

<b>Description</b>
The MD COVID-19 - Cases by ZIP data layer is a collection of positive COVID-19 test results that have been reported each day by the local health department via the NEDSS system.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.

Case data aggregates to ZIP Codes do not reflect cases with missing, out of state, or incorrect ZIP Codes. Therefore, statewide totals of aggregate ZIP Code data may not match other statewide aggregate totals.",2020-11-16,public,https://opendata.maryland.gov/api/views/ntd2-dqpx,https://opendata.maryland.gov/d/ntd2-dqpx
dcat:Distribution,https://opendata.maryland.gov/api/views/ntd2-dqpx/rows.xml?accessType=DOWNLOAD,application/xml,https://opendata.maryland.gov/api/views/ntd2-dqpx/columns.svc,application/xml,MD COVID-19 - Cases by ZIP Code,"<b>Summary</b>
The cumulative number of positive COVID-19 cases among Maryland residents within a single Maryland ZIP code.

<b>Description</b>
The MD COVID-19 - Cases by ZIP data layer is a collection of positive COVID-19 test results that have been reported each day by the local health department via the NEDSS system.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.

Case data aggregates to ZIP Codes do not reflect cases with missing, out of state, or incorrect ZIP Codes. Therefore, statewide totals of aggregate ZIP Code data may not match other statewide aggregate totals.",2020-11-16,public,https://opendata.maryland.gov/api/views/ntd2-dqpx,https://opendata.maryland.gov/d/ntd2-dqpx
dcat:Distribution,https://opendata.maryland.gov/api/views/pitu-uj9q/rows.csv?accessType=DOWNLOAD,text/csv,nan,nan,MD COVID-19 - Total Number Released from Isolation: CovidLINK,"<b>Summary</b>
The cumulative number of COVID-19 positive Maryland residents who have been released from home isolation.

<b>Description</b>
The MD COVID-19 - Total Number Released from Isolation data layer is a collection of the statewide cumulative total of individuals who tested positive for COVID-19 that have been reported each day by each local health department via the ESSENCE system as having been released from home isolation. As ""recovery” can mean different things as people experience COVID-19 disease to varying degrees of severity, MDH reports on individuals released from isolation. “Released from isolation” refers to those who have met criteria and are well enough to be released from home isolation. Some of these individuals may have been hospitalized at some point.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/pitu-uj9q,https://opendata.maryland.gov/d/pitu-uj9q
dcat:Distribution,https://opendata.maryland.gov/api/views/pitu-uj9q/rows.rdf?accessType=DOWNLOAD,application/rdf+xml,https://opendata.maryland.gov/api/views/pitu-uj9q/columns.rdf,application/rdf+xml,MD COVID-19 - Total Number Released from Isolation: CovidLINK,"<b>Summary</b>
The cumulative number of COVID-19 positive Maryland residents who have been released from home isolation.

<b>Description</b>
The MD COVID-19 - Total Number Released from Isolation data layer is a collection of the statewide cumulative total of individuals who tested positive for COVID-19 that have been reported each day by each local health department via the ESSENCE system as having been released from home isolation. As ""recovery” can mean different things as people experience COVID-19 disease to varying degrees of severity, MDH reports on individuals released from isolation. “Released from isolation” refers to those who have met criteria and are well enough to be released from home isolation. Some of these individuals may have been hospitalized at some point.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/pitu-uj9q,https://opendata.maryland.gov/d/pitu-uj9q
dcat:Distribution,https://opendata.maryland.gov/api/views/pitu-uj9q/rows.json?accessType=DOWNLOAD,application/json,https://opendata.maryland.gov/api/views/pitu-uj9q/columns.json,application/json,MD COVID-19 - Total Number Released from Isolation: CovidLINK,"<b>Summary</b>
The cumulative number of COVID-19 positive Maryland residents who have been released from home isolation.

<b>Description</b>
The MD COVID-19 - Total Number Released from Isolation data layer is a collection of the statewide cumulative total of individuals who tested positive for COVID-19 that have been reported each day by each local health department via the ESSENCE system as having been released from home isolation. As ""recovery” can mean different things as people experience COVID-19 disease to varying degrees of severity, MDH reports on individuals released from isolation. “Released from isolation” refers to those who have met criteria and are well enough to be released from home isolation. Some of these individuals may have been hospitalized at some point.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/pitu-uj9q,https://opendata.maryland.gov/d/pitu-uj9q
dcat:Distribution,https://opendata.maryland.gov/api/views/pitu-uj9q/rows.xml?accessType=DOWNLOAD,application/xml,https://opendata.maryland.gov/api/views/pitu-uj9q/columns.svc,application/xml,MD COVID-19 - Total Number Released from Isolation: CovidLINK,"<b>Summary</b>
The cumulative number of COVID-19 positive Maryland residents who have been released from home isolation.

<b>Description</b>
The MD COVID-19 - Total Number Released from Isolation data layer is a collection of the statewide cumulative total of individuals who tested positive for COVID-19 that have been reported each day by each local health department via the ESSENCE system as having been released from home isolation. As ""recovery” can mean different things as people experience COVID-19 disease to varying degrees of severity, MDH reports on individuals released from isolation. “Released from isolation” refers to those who have met criteria and are well enough to be released from home isolation. Some of these individuals may have been hospitalized at some point.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/pitu-uj9q,https://opendata.maryland.gov/d/pitu-uj9q
dcat:Distribution,https://opendata.maryland.gov/api/views/py3p-2bgq/rows.csv?accessType=DOWNLOAD,text/csv,nan,nan,MD COVID-19 - Cases by Gender Distribution,"<b>Summary</b>
The cumulative number of positive COVID-19 cases among Maryland residents by gender: Female; Male; Unknown.

<b>Description</b>
The MD COVID-19 - Cases by Gender Distribution data layer is a collection of positive COVID-19 test results that have been reported each day by the local health department via the ESSENCE system.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/py3p-2bgq,https://opendata.maryland.gov/d/py3p-2bgq
dcat:Distribution,https://opendata.maryland.gov/api/views/py3p-2bgq/rows.rdf?accessType=DOWNLOAD,application/rdf+xml,https://opendata.maryland.gov/api/views/py3p-2bgq/columns.rdf,application/rdf+xml,MD COVID-19 - Cases by Gender Distribution,"<b>Summary</b>
The cumulative number of positive COVID-19 cases among Maryland residents by gender: Female; Male; Unknown.

<b>Description</b>
The MD COVID-19 - Cases by Gender Distribution data layer is a collection of positive COVID-19 test results that have been reported each day by the local health department via the ESSENCE system.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/py3p-2bgq,https://opendata.maryland.gov/d/py3p-2bgq
dcat:Distribution,https://opendata.maryland.gov/api/views/py3p-2bgq/rows.json?accessType=DOWNLOAD,application/json,https://opendata.maryland.gov/api/views/py3p-2bgq/columns.json,application/json,MD COVID-19 - Cases by Gender Distribution,"<b>Summary</b>
The cumulative number of positive COVID-19 cases among Maryland residents by gender: Female; Male; Unknown.

<b>Description</b>
The MD COVID-19 - Cases by Gender Distribution data layer is a collection of positive COVID-19 test results that have been reported each day by the local health department via the ESSENCE system.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/py3p-2bgq,https://opendata.maryland.gov/d/py3p-2bgq
dcat:Distribution,https://opendata.maryland.gov/api/views/py3p-2bgq/rows.xml?accessType=DOWNLOAD,application/xml,https://opendata.maryland.gov/api/views/py3p-2bgq/columns.svc,application/xml,MD COVID-19 - Cases by Gender Distribution,"<b>Summary</b>
The cumulative number of positive COVID-19 cases among Maryland residents by gender: Female; Male; Unknown.

<b>Description</b>
The MD COVID-19 - Cases by Gender Distribution data layer is a collection of positive COVID-19 test results that have been reported each day by the local health department via the ESSENCE system.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-16,public,https://opendata.maryland.gov/api/views/py3p-2bgq,https://opendata.maryland.gov/d/py3p-2bgq
dcat:Distribution,https://opendata.maryland.gov/api/views/qtbp-sk84/rows.csv?accessType=DOWNLOAD,text/csv,nan,nan,"MD COVID-19 - Total Deaths in Congregate Facility Settings (Nursing Homes, Assisted Living, State and Local Facilities and Group Homes +10 Residents) by County","<b>Summary</b>
Confirmed COVID-19 deaths among Maryland residents within a single Maryland jurisdiction who live and work in congregate living facilities for the reporting period.

<b>Description</b>
The MD COVID-19 - Total Deaths in Congregate Facility Settings data layer is a total of deaths confirmed by a positive COVID-19 test result that have been reported to MDH in nursing homes, assisted living facilities, group homes of 10 or more and state and local facilities in each Maryland jurisdiction for the reporting period. Data are reported to MDH by local health departments, the Department of Public Safety and Correctional Services and the Department of Juvenile Services. To appear on the list, facilities report at least one confirmed case of COVID-19 over the prior 14 days. Facilities are removed from the list when health officials determine 14 days have passed with no new cases and no tests pending. The list provides a point-in-time picture of COVID-19 case activity among these facilities. Numbers reported for each facility listed reflect totals ever reported for deaths. Data are updated once weekly.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-11,public,https://opendata.maryland.gov/api/views/qtbp-sk84,https://opendata.maryland.gov/d/qtbp-sk84
dcat:Distribution,https://opendata.maryland.gov/api/views/qtbp-sk84/rows.rdf?accessType=DOWNLOAD,application/rdf+xml,https://opendata.maryland.gov/api/views/qtbp-sk84/columns.rdf,application/rdf+xml,"MD COVID-19 - Total Deaths in Congregate Facility Settings (Nursing Homes, Assisted Living, State and Local Facilities and Group Homes +10 Residents) by County","<b>Summary</b>
Confirmed COVID-19 deaths among Maryland residents within a single Maryland jurisdiction who live and work in congregate living facilities for the reporting period.

<b>Description</b>
The MD COVID-19 - Total Deaths in Congregate Facility Settings data layer is a total of deaths confirmed by a positive COVID-19 test result that have been reported to MDH in nursing homes, assisted living facilities, group homes of 10 or more and state and local facilities in each Maryland jurisdiction for the reporting period. Data are reported to MDH by local health departments, the Department of Public Safety and Correctional Services and the Department of Juvenile Services. To appear on the list, facilities report at least one confirmed case of COVID-19 over the prior 14 days. Facilities are removed from the list when health officials determine 14 days have passed with no new cases and no tests pending. The list provides a point-in-time picture of COVID-19 case activity among these facilities. Numbers reported for each facility listed reflect totals ever reported for deaths. Data are updated once weekly.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-11,public,https://opendata.maryland.gov/api/views/qtbp-sk84,https://opendata.maryland.gov/d/qtbp-sk84
dcat:Distribution,https://opendata.maryland.gov/api/views/qtbp-sk84/rows.json?accessType=DOWNLOAD,application/json,https://opendata.maryland.gov/api/views/qtbp-sk84/columns.json,application/json,"MD COVID-19 - Total Deaths in Congregate Facility Settings (Nursing Homes, Assisted Living, State and Local Facilities and Group Homes +10 Residents) by County","<b>Summary</b>
Confirmed COVID-19 deaths among Maryland residents within a single Maryland jurisdiction who live and work in congregate living facilities for the reporting period.

<b>Description</b>
The MD COVID-19 - Total Deaths in Congregate Facility Settings data layer is a total of deaths confirmed by a positive COVID-19 test result that have been reported to MDH in nursing homes, assisted living facilities, group homes of 10 or more and state and local facilities in each Maryland jurisdiction for the reporting period. Data are reported to MDH by local health departments, the Department of Public Safety and Correctional Services and the Department of Juvenile Services. To appear on the list, facilities report at least one confirmed case of COVID-19 over the prior 14 days. Facilities are removed from the list when health officials determine 14 days have passed with no new cases and no tests pending. The list provides a point-in-time picture of COVID-19 case activity among these facilities. Numbers reported for each facility listed reflect totals ever reported for deaths. Data are updated once weekly.

<b>Terms of Use</b>
The Spatial Data, and the information therein, (collectively the ""Data"") is provided ""as is"" without warranty of any kind, either expressed, implied, or statutory. The user assumes the entire risk as to quality and performance of the Data. No guarantee of accuracy is granted, nor is any responsibility for reliance thereon assumed. In no event shall the State of Maryland be liable for direct, indirect, incidental, consequential or special damages of any kind. The State of Maryland does not accept liability for any damages or misrepresentation caused by inaccuracies in the Data or as a result to changes to the Data, nor is there responsibility assumed to maintain the Data in any manner or form. The Data can be freely distributed as long as the metadata entry is not modified or deleted. Any data derived from the Data must acknowledge the State of Maryland in the metadata.",2020-11-11,public,https://opendata.maryland.gov/api/views/qtbp-sk84,https://opendata.maryland.gov/d/qtbp-sk84
